customerID,SeniorCitizen,tenure,Contract,MonthlyCharges,TotalCharges,gender_Female,gender_Male,Partner_No,Partner_Yes,Dependents_No,Dependents_Yes,PhoneService_No,PhoneService_Yes,MultipleLines_No,MultipleLines_No phone service,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_No internet service,StreamingMovies_Yes,PaperlessBilling_No,PaperlessBilling_Yes,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0723-VSOBE,1.0,0.625,0.5,0.15870646766169155,0.18206785137318254,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False
5529-GIBVH,0.0,0.6527777777777778,1.0,0.018905472636815884,0.1185552734825756,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True
4187-CINZD,1.0,0.6388888888888888,0.5,0.7661691542288557,0.5083544888068313,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False
9992-UJOEL,0.0,0.027777777777777776,0.0,0.3189054726368159,0.00853334871913224,False,True,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True
4741-WWJQZ,0.0,0.027777777777777776,0.0,0.6159203980099502,0.020280406185091162,True,False,False,True,True,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False
6625-UTXEW,0.0,0.16666666666666666,0.0,0.32835820895522383,0.06846295868912994,True,False,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
6818-WOBHJ,1.0,0.9444444444444444,0.0,0.7099502487562188,0.7049157627509809,True,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,True,True,False,False,False
6244-BESBM,0.0,0.9583333333333333,1.0,0.7656716417910447,0.7677013616432034,False,True,False,True,False,True,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False
1004-NOZNR,1.0,0.7777777777777777,0.5,0.7616915422885572,0.6052965612739442,False,True,True,False,False,True,False,True,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False
1251-STYSZ,1.0,0.05555555555555555,0.0,0.6169154228855721,0.03287560581583199,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
2612-PHGOX,0.0,0.8888888888888888,1.0,0.5756218905472636,0.553888760673898,False,True,False,True,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,True,True,False,False,False
2408-TZMJL,0.0,0.8194444444444444,0.5,0.9144278606965174,0.741893607200554,False,True,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False
8480-PPONV,0.0,0.861111111111111,1.0,0.9681592039800994,0.8239383798753751,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,False,False
8780-IHCRN,0.0,0.875,1.0,0.06368159203980098,0.17951765520424648,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False
4598-ZADCK,0.0,0.736111111111111,0.5,0.3517412935323383,0.33007154396492033,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False
1257-SXUXQ,0.0,0.06944444444444445,0.0,0.011940298507462671,0.007760212324024925,False,True,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True
9681-KYGYB,1.0,0.6805555555555555,0.0,0.6960199004975124,0.47780406185091157,False,True,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
7182-OVLBJ,0.0,0.861111111111111,1.0,0.8248756218905472,0.7638529886914378,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False,False,False
5095-ETBRJ,0.0,0.7638888888888888,1.0,0.3835820895522387,0.3569409185321948,True,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True
7005-CYUIL,1.0,0.986111111111111,1.0,0.8074626865671642,0.8250000000000001,True,False,False,True,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False
4821-WQOYN,0.0,1.0,1.0,0.01840796019900498,0.15087122086314333,True,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False
4730-AWNAU,0.0,0.5,0.5,0.4223880597014925,0.2556831294714978,False,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False
3452-FLHYD,0.0,0.3472222222222222,0.5,0.026865671641791017,0.054967689822294025,False,True,False,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False
2388-LAESQ,1.0,1.0,1.0,0.9611940298507461,0.9576678975305793,True,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False
9531-NSBMR,0.0,0.5,0.5,0.009950248756218888,0.07627509808446804,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False
6260-ONULR,0.0,0.013888888888888888,0.0,0.4432835820895522,0.005077313639510732,False,True,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True
4389-UEFCZ,0.0,1.0,1.0,0.8681592039800995,0.8683591045465036,True,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False
8711-LOBKY,0.0,0.8194444444444444,1.0,0.015920398009950265,0.13494691899376876,False,True,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True
9134-CEQMF,1.0,0.09722222222222221,0.0,0.708955223880597,0.07591737825986615,False,True,False,True,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False
8985-OOPOS,0.0,0.013888888888888888,0.5,0.5557213930348258,0.006381260096930532,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False
8800-ZKRFW,0.0,0.41666666666666663,0.0,0.8880597014925372,0.37199399953842605,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False
2616-FLVQC,0.0,0.8888888888888888,1.0,0.012935323383084563,0.1409358412185553,False,True,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True
9968-FFVVH,0.0,0.875,0.5,0.5029850746268656,0.47225363489499195,False,True,True,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False
3108-PCCGG,1.0,1.0,1.0,0.6587064676616915,0.6786348949919225,False,True,False,True,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False
7993-PYKOF,0.0,0.1111111111111111,0.0,0.5646766169154228,0.07086891299330719,False,True,False,True,True,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False
8390-FESFV,0.0,0.861111111111111,1.0,0.6592039800995024,0.597092084006462,True,False,True,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,False,False
3022-BEXHZ,0.0,0.9305555555555555,1.0,0.9248756218905473,0.8668359104546504,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False
5027-XWQHA,0.0,0.08333333333333333,0.0,0.26368159203980096,0.0290964689591507,False,True,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False
6248-TKCQV,0.0,0.9722222222222222,1.0,0.6203980099502486,0.6279021463189476,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False
6729-GDNGC,1.0,0.2777777777777778,0.0,0.6213930348258706,0.18409877682898687,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,True,False,False,False
6198-ZFIOJ,0.0,0.06944444444444445,0.0,0.5706467661691541,0.04427648280636973,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False
5989-OMNJE,0.0,0.3333333333333333,0.5,0.39154228855721396,0.1556600507731364,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False
